stage,case,cores,name,phase,status,makespan,added_copy,tasks,tiny_tasks,graph_sha256,plan_sha256,result_sha256,record_path,elapsed_seconds,cache_hit
development,case_043,4,baseline,,success,243378,4083474,135,41,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,564e0279e6a4b5f357ff6d074060ca50a9305a90aead5f47ba16154cf7e12743,aba08ba6636d4d519fcefd68dfc8d3687bd85ebc6e2abb4994e6ca50cbc91da1,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_043/evaluations/attempts/20260925T175735-52791cfa504240eb87ecec1af4807989/record.json,2.6318047949898755,False
development,case_043,4,count1024_eft,,success,302534,4083474,135,41,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,7ea515cbe451ccc3ffa882893eb0843df94095d09edc38d2b64face09ac9d6a4,4e854477412c4e24ca66a79bd2ab20def4b5fd1b0d92d5f064800425b2d5b03b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_043/evaluations/attempts/20260925T175739-730b96decc5c4849871282f84d70c314/record.json,2.529751345005934,False
development,case_043,4,r1_branch_s1_w1,,success,244252,4114194,145,52,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,2b626b243b114ab97d47c106062c679a4aed08d807dfdb2d8c89f3f04ad2ce5f,99f1ed078940ef41b993808b853ac150f5d3f4242fdb871e2b7242ac17831829,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_043/evaluations/attempts/20260925T175741-aa445f31449d4144ac5b66da16643d07/record.json,2.8294209720043,False
development,case_043,4,r1_affinity_s1_w1,,success,243289,4104978,140,47,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,7b7e3aa9f75c4ddce3a788bfea24bb5eb8a82843d214e245d8268a13522f8071,54ead8f1783dfe4f76cf361e3a300d322fb595500d256c82d14cebbc68479c42,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_043/evaluations/attempts/20260925T175744-dee36a77f23640019fdbba84c7edb5b7/record.json,3.0310763400048018,False
development,case_043,4,r1_branch_s1_w4,,success,244501,4114194,145,52,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,24df3e481fb1a0026a60d92ab40935d24f572a59f47e501148798a568114924c,54cc2b5d65f8f78d0c42d5714a422462582479b95569f5d21a10b5157672ad47,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_043/evaluations/attempts/20260925T175747-c83e5128d5174671b197643f3ab9f82a/record.json,2.678376178999315,False
development,case_043,4,r1_affinity_s1_w4_merge,,success,242835,4098834,137,43,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,903ad161ee100085624ee9ee66a8dc4fdc210cc0feee391310e1d7925e4754ba,b4ef66e8e80776c3ca857519c44dda7daee7eaf8580c5cd1d4211c0348f05683,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_043/evaluations/attempts/20260925T175750-a6379aef0c944256935036bb4ae113bc/record.json,2.6290722919948166,False
development,case_043,4,r1_affinity_s2_w4_diversity,,success,244208,4114194,143,50,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,a129349846b44cc77c8f2e978e4e09894670b76de2f2c2b52610d1d050556ecd,85c48e6fec08f704751ee6b76b4e991655a973726f84e25157bf09b788422328,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_043/evaluations/attempts/20260925T175753-a1080fae79ab4b09a117c43fc797f6f1/record.json,2.778926536993822,False
development,case_051,5,baseline,,success,607628,0,1,0,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,a15598307377a3c4db528ff1a02f637cc2f84b0d4acf4afcc2ce9463e0604244,4fa19c0b530985a6f2a18a3fce3385adc1d22c419db214f8115a57d00dabee79,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_051/evaluations/attempts/20260925T175734-e3b66468fd074c7e830bb6681cefbdfb/record.json,0.3806318110000575,False
development,case_051,5,count1024_eft,,success,608824,458776,2,0,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,f64ab507800cc7c258a602b26dfddf3a991b70f25e3f5da54c2d46457bed7f2c,228a8e755bcabdfc3b1862eb8c1d07d331ed69a3139cd5e96cacce788fa28e84,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_051/evaluations/attempts/20260925T175735-72329d515bb34d0f990566a43b43ff4b/record.json,0.32159621200116817,False
development,case_051,5,r0_branch_s1_w1,,success,320414,9046678,552,552,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,c973a1d8645c3a515daf5a3fa0c8148108afa3dfa9be681c04adce0fe30f79c8,2339e1cacfceec2ec6163d94088bbf33d39b9a4acc9398e00b4c61bdc1b13b74,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_051/evaluations/attempts/20260925T175735-2197c5c7bcb94b93933b9e5208a4dda7/record.json,0.6222055059915874,False
development,case_051,5,r0_affinity_s4_w1,,success,511007,8815354,131,119,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,68124d559696dc4660ab14ef3a060aed59d3b28c03798555e54a789fcb18d5bf,7c14a14d175bd20df6446448f4ca74a0d2dbe23c2f70e1ecc83269a93d89b96a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_051/evaluations/attempts/20260925T175736-fb5ff8fd9ddb4c4ba46ec09c2fa9aade/record.json,0.32184086000779644,False
development,case_051,5,r0_branch_s1_w4,,success,320414,9046678,552,552,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,6454eb50943a26a91440057bb3602373f271b5180e0f22b329fc7980253f7cc2,1a0c1b912ffeec50d56c4bf83fb007b5c1f75ed19700ad7f32531a210f2d3485,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_051/evaluations/attempts/20260925T175736-63bd4e36b77840dc8cbc52cd9f61c76e/record.json,0.620609236008022,False
development,case_051,5,r0_affinity_s4_w4,,success,511007,8815354,131,119,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,bf74c7976f0e36464e2159e06a071c30dc9749a770bf55537a306f8d3732071c,19123e69da87f29dc4b17424fd34d4ec7fd8b94b58a9071fe0d452844ff4a120,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_051/evaluations/attempts/20260925T175737-7f9265b0a2344e6ba7254b78fb3db25b/record.json,0.32031453400850296,False
development,case_051,5,r0_branch_s1_w4_merge,,success,293518,9046256,311,311,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,2e88bfb198360a04b2908edd28652751480d88deb9c7aff08d01859276c5c8f1,310c074b6f1aa4b8b3a2e3f1e8e3524bbd2aeeb194263bdbef0ef3cbb200384d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_051/evaluations/attempts/20260925T175738-d07b95d66b3640ccabc744c972eeb760/record.json,0.5212385339982575,False
development,case_051,5,r0_affinity_s2_w4_diversity,,success,562479,5177746,70,62,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,6dcbbe7b38a8e5eb58f93ee58401b5a701a2ae2d7bf54dc1bf774f7359aeecd8,2cfbd89c2866a9a1c487ed9f1955815a296a1462ee1aac6d703d7ffaea28a4b3,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_051/evaluations/attempts/20260925T175738-9d64eb68457f46529ec41b7a1a2c1a9d/record.json,0.27014443500956986,False
development,case_047,5,baseline,,success,321049,1331486,20,0,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,33ce23a770dceb194a31e20fb40e74937c101bd44385ee5d4b89d220b525e7d7,5db44eae25934e7b8176a58dcedf1c2e3fca1b1d05b92e4f5c944ac37bf56d24,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_047/evaluations/attempts/20260925T175739-16c2d0e6dc8541a2bd7823151933cc0c/record.json,2.6805472769920016,False
development,case_047,5,r0_branch_s1_w1,,success,457087,7388022,6368,6360,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,6b10fd44c83fb25fbfd6bb0824622e357440c0aff569501440b77ca5a7f123c7,9ea7fea2067d2d35987b404430a09697f15898d2768555eb35b847d7dce46cfb,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_047/evaluations/attempts/20260925T175747-c3acd63f7cbf4108ac03dede295edd16/record.json,43.38179658900481,False
development,case_047,5,r0_affinity_s4_w1,,success,337231,3179088,1379,1313,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,8122b92a9c00229f0dea779998a63b9745eecf6f948c7bc1faa5018f628a5901,c0b3d9194b7b932627dc06c25883b4ed0ecbedfeb5cb4b0336400aac4532166e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_047/evaluations/attempts/20260925T175831-b15c255f0053431c9e36664da78c29f2/record.json,10.149191602002247,False
development,case_047,5,r0_branch_s1_w4,,success,456278,7388022,6368,6360,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,a1ad83c1c28f70006830fad2c8662b42cf950e52c3d0ab2d400d02af41b5101d,3afccdbd4ea9b62d26806ee52959e4dc13e696d65edbfaf7fa74b3a3381bc47c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_047/evaluations/attempts/20260925T175841-628f1c33c32a459497557f27e18ee808/record.json,43.736105524993036,False
development,case_047,5,r0_affinity_s4_w4,,success,335828,3179088,1379,1313,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,dbf6c67930007e75875b088d55028677ecf26a36ed5df3145f82e5ceeec56092,a2d11f14494f24831f9d34c5a2b5c04a8f7a9c81531a3398531e7577e43e50dc,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_047/evaluations/attempts/20260925T175925-15326a9020a642c98733b0b05e2c0580/record.json,10.550135304001742,False
development,case_047,5,r0_affinity_s4_w4_merge,,success,337566,3015466,706,610,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,b4b75a2585c7f07490e863ea52c841be10a6d2aefdbfef716a2d5137581be0ef,84372f01a673301c32550212456f743d014d4301994ddb3d23c97de7c6bc7397,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_047/evaluations/attempts/20260925T175946-43bc0cac338b4c6984f990cb2e921f6c/record.json,6.6426851599972,False
development,case_047,5,r0_affinity_s1_w4_diversity,,success,338829,2992976,1291,1241,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,315b39e80c553cab6fe2935b56879ccf5152d94a6572fb299fd273233095d277,e51f025482749dad6971fe0ac906981c11e5cc483f8a354e985eebabcd0baaae,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_047/evaluations/attempts/20260925T175953-8eeaf1277abd4b8e8c96595a36e7c688/record.json,8.89639957799227,False
development,case_075,5,baseline,,success,1322078,5641288,1148,1129,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,f7179afad89e60a168b00506e86d37e58f65e71c08cee039c2ba06bf9d8a2101,7ee3a7d7730c0732d6918cd30bef3cc00aae89fd63018fef2cf5073f634c782e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_075/evaluations/attempts/20260925T175756-0b7f6d61dc774b4bb8d47bb7e6d3656b/record.json,8.694150952011114,False
development,case_075,5,count1024_eft,,success,1299555,6131046,1153,1129,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,1907c041fc04af4316bbf0e645084e809435136fa6ff1411fdf00dc795309266,c0be038a04b72e97bfdb22be9c694aa58993b06067d52f5bf873c248a1100267,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_075/evaluations/attempts/20260925T175808-da7a368022e74c7d8617a7a3897a6779/record.json,4.483688540000003,False
development,case_075,5,r0_branch_s1_w1,,success,738999,21133422,5480,5480,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,2366113d320b2d13f27b204c88df4751f919f0de5bf757ad2e96d174c70306d1,b0f15681903270f2e2dddeddc36b226345adb69f8f2351c2a1005398181da7c3,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_075/evaluations/attempts/20260925T175812-4f992320cfde4bb39292717af56d9ffc/record.json,23.630572547001066,False
development,case_075,5,r0_affinity_s1_w1,,success,1407050,3686908,65,15,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,a7540617ff33682dea4c31e33b4405010c78e8f3ec3c9bf00dbd6ca41ab2465a,c64be03243ccc44006ccf53fcb2d5d1f8c6859e28005c8a41cc0921d995077b0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_075/evaluations/attempts/20260925T175836-d84a7d2f6ce44160b86baf82917aed63/record.json,1.476559572009137,False
development,case_075,5,r0_branch_s1_w4,,success,734127,21133422,5480,5480,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,123c77182556af79dac21a89499aa1d6c7f1bb2d80d46eb8824a5c5515cd3af9,f7f9638f5e297772150224322dbb2467ea6db67824ae1f3eea2620cf95496e62,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_075/evaluations/attempts/20260925T175838-3e0fcc8ab2344948bff1c5721367b0d7/record.json,23.884414186002687,False
development,case_075,5,r0_affinity_s1_w4,,success,1407069,3686908,65,15,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,35ed1da2003ef07df927142a24098657e787becfa15ad46a307249dd92c19dda,5f21943f9c16e94136a4a8011b48afeaa5265918cab6aa8dd9daa27581bb46b2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_075/evaluations/attempts/20260925T175902-d2f6a7f730964ba99c1690446d9e8d84/record.json,1.3766898540052352,False
development,case_075,5,r0_branch_s1_w4_merge,,success,720755,20569380,4323,4323,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,7b70b4cbd92a27ca5e17d6b207ab33a2b20d5775017da5fb3fb646675f478cdf,0d8fe83200d8f0e6bc8eb56a9dfdf81d53d7347046062a07d7763c67cebd63e6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_075/evaluations/attempts/20260925T175930-c433ee87f7ea430486d048be1ea8e13f/record.json,19.872419606996118,False
development,case_064,5,baseline,,success,16370,134330,46,19,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,cd1a6bd35f3ac4bf7ef09ce3fa4d4716fd655192f987cbc6ea8c0a6bfa3d003c,7e010f4718375d01d580828c05d1aef4228bce5bc48679416542021765804ed8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_064/evaluations/attempts/20260925T175950-fd24c242ac8d438f83536971c0cea84a/record.json,0.22025504399789497,False
development,case_064,5,count1024_eft,,success,16463,134330,46,19,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,169e1c5a39a6790d82d24cf987e16ca88b95c715845b549d1afbcbaf8af727d6,039e915883028b806ff5447e0267e3437572605281810c852062741c1ec0a7de,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_064/evaluations/attempts/20260925T175951-2dbe1116c2414e72a3275234b225867d/record.json,0.21971123699040618,False
development,case_064,5,r0_branch_s1_w1,,success,45017,519330,652,652,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,b09dcadd0b4f61ffa749ec4dd4c79a3b907f71b565d19987ecf542134ef67a67,3b170386c03bd5712e158ebecbbab20cd7ef6eaa4f455eb90dba2bc3c3353f56,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_064/evaluations/attempts/20260925T175951-ded33dd101904d52be3158ebd37e2248/record.json,0.6203623869951116,False
development,case_064,5,r0_affinity_s1_w1,,success,20506,98246,22,10,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,a27e4ebf590168d99b2b8e5700395da1564e83f6ae1c5916d278739fb215770f,d44e53aab9e9ae44fcd71f7017cf9ca266f5cb519d741fb82fd30b4ea310e242,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_064/evaluations/attempts/20260925T175952-4524e76b725f41f08ce01ce4285b553d/record.json,0.16943552299926523,False
development,case_064,5,r0_branch_s1_w4,,success,44788,519330,652,652,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,58d7c8c0755207a1b4e47e03b7b078e7e04751f09ec334c87b95e6794989f285,af07f502dd9921728a8ecceb54cd076b688f811dabfeeee1a65afa14679b2c36,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_064/evaluations/attempts/20260925T175952-f648b06d4e7c49d5826158d29a48b2d5/record.json,0.621141916999477,False
development,case_064,5,r0_affinity_s1_w4,,success,20506,98246,22,10,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,c53f7d77fbb0427520d7e731ca3bd909c0cfd9b0b3cafa7bde4d8e8c88c13371,50ce11b1a57451489a9a778391b1e8455335760f34c6deadc46a9f965c7ba4bc,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_064/evaluations/attempts/20260925T175953-8cff256320fb4f7b8e7c8dccf8bfa38c/record.json,0.1701258230023086,False
development,case_064,5,r0_affinity_s1_w4_merge,,success,20124,32864,13,2,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,1f6f7b27db7d6d7941c3d19d6e2926f179145f14671f85fbae2e266ff55a14b6,a2f96218abf2b5338cfafb51bb9caeaedf5f4ff4f96497360a1fadd4df03b278,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_064/evaluations/attempts/20260925T175953-f6a2d176a34942d2a1a01143393b0c8f/record.json,0.17310639799688943,False
development,case_064,5,r0_affinity_s2_w4_diversity,,success,20464,134694,39,21,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,91b6483b88e529616916912342c1f3ba3315af25c45967a6e612ff03b4c8733a,af74ef3507cc69f9d4bf370d46addee7ea1e6c96dcee0ba21ab6df42059abfa6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_repartition_v1/case_064/evaluations/attempts/20260925T175953-99de4017b6724d828ad115045852067a/record.json,0.21969227799854707,False
transfer_original,case_085,3,wcc_start0_simple_a1_per_core_lpt_mv,component,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,86d81424bbe927f6ad494521da6b4591e19f549634711b39d1ce15771ae69888,4a4662c6cbaa3371451de7f79ba84c2e7c76a8bd96c78e3df3d3df8a53c7b165,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/original/evaluations/attempts/20260925T180123-b2809e9aeb2d48fb9168b1c4dd19c901/record.json,48.50123349999194,False
transfer_original,case_085,3,selective_whole_critical_path_x1_a3_eft,partition,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,e033c7847407afdc548b2591c487bb80a690feaa647dca187d541187d9c58e9a,f418d40bf854e1fe6e3f20fd9f86bab030bfe5169cbda7b2115e0cb6a7b4ac55,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/original/evaluations/attempts/20260925T180214-84fff8ecd9944358bc64dedc50c2f939/record.json,50.90666341899487,False
transfer_original,case_085,3,selective_local_quantile_stable_id_x1_a3_eft,partition,success,3190097,135436,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,b27dffc1fadc80e329014366767f3ac404cdd7172239d530fcacb26a2d95323f,fb17a16b890162fbc625bfb2ccb938049d7042daed5b30cca07ad0eaf9df5a1c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/original/evaluations/attempts/20260925T180305-c8c5fc6a758c4e229f10fbe5717846d1/record.json,17.923304907002603,False
transfer_original,case_085,3,selective_phase_band_critical_path_x1_a2_eft,partition,success,3185676,183198,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,3e4f71b58ea5fea585d3ee7860a1c57319b5e57c80929e70533696929aaeb56b,6c4999c7cd4ef191c788fc1036391d18151900f5c2fe4708c75b09f0b82aa1b8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/original/evaluations/attempts/20260925T180323-2f8396e4db094d46b49d8128f0bc2842/record.json,18.87534764400334,False
transfer_original,case_085,3,selective_local_quantile_stable_id_x2_a3_eft,partition,success,3181355,837406,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,f1ee3176556a1ba7e3df1f4db6f3c17f76d1d6378560fedba468d4693e859bd4,927d9cfbc81fbf5315a5c78c9cb9e2180af3d03a9c63387a00e8b1fd937bc0b5,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/original/evaluations/attempts/20260925T180343-36d942b2ddb94e74b49306961b93982a/record.json,9.262145988992415,False
transfer_original,case_085,3,selective_phase_band_critical_path_x2_a2_eft,partition,success,3191834,809326,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,77bd098756f139500e0640ac6dcd0ac7b1dc6f2c13b2599304d35b114fd3cd9d,9924a88e2db1888b5884e7903bdedb468e085af25efa80de12155c694bfe89a6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/original/evaluations/attempts/20260925T180352-0feeb50881754d38aedaa193d7871742/record.json,10.550605715005076,False
transfer_original,case_085,3,selective_local_quantile_critical_path_x1_a3_eft,partition,success,3183845,162316,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,57da8ab3bbffb58ee4e66040c76729a1a983fdced0c33b29cb6e792251c44c89,946cfabef1a99f2a7ab1827bc1a6af6f893815085934fdd9fdbe7e863de9f34c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/original/evaluations/attempts/20260925T180403-d9eeb9299b8f4ea8a6f07488344ae128/record.json,16.717413356993347,False
transfer_original,case_085,3,selective_phase_band_critical_path_x1_a3_eft,partition,timeout,,,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,6bb97fceee498016e795839d13cc2cbb73901c4393d65817f007356ebe84dae0,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/original/evaluations/attempts/20260925T180420-075f4ced866f4df997d0a1c516b9b2a5/record.json,2.6676151839928934,False
transfer_old,case_085,3,wcc_start0_simple_a1_per_core_lpt_mv,component,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,86d81424bbe927f6ad494521da6b4591e19f549634711b39d1ce15771ae69888,14812e5a9c691c8d829dd125841fc0f1cb3d338b5eace315be25b65866fcb472,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/old/evaluations/attempts/20260925T180423-66088e5df66d46ceaad471a1bc6d95ba/record.json,47.19723309199617,False
transfer_old,case_085,3,selective_whole_critical_path_x1_a3_eft,partition,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,e033c7847407afdc548b2591c487bb80a690feaa647dca187d541187d9c58e9a,6380e9199553ffd08d3a953380c794720ebd965dc2a9ff781ca0bded2a6e0c1c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/old/evaluations/attempts/20260925T180513-3b90b132c5024f26920f8b8721555c81/record.json,49.20296713900461,False
transfer_old,case_085,3,selective_local_quantile_stable_id_x1_a3_eft,partition,success,3190097,135436,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,b27dffc1fadc80e329014366767f3ac404cdd7172239d530fcacb26a2d95323f,8366ea284edffbbf3a680771ede93cb3fc8976f6590c32e8961a460115154e6e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/old/evaluations/attempts/20260925T180602-36ec23f123d34f5bb273190772b61211/record.json,16.817097425999236,False
transfer_old,case_085,3,selective_phase_band_critical_path_x1_a2_eft,partition,success,3185676,183198,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,3e4f71b58ea5fea585d3ee7860a1c57319b5e57c80929e70533696929aaeb56b,93e30f2aaeaa552fbf415e3d8f00dab9fdc5cc4b00490eab31c85b0d68f4bae5,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/old/evaluations/attempts/20260925T180619-9e42abf131074f00ba719470f2f4f9bf/record.json,18.572129185995436,False
transfer_old,case_085,3,selective_local_quantile_stable_id_x2_a3_eft,partition,success,3181355,837406,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,f1ee3176556a1ba7e3df1f4db6f3c17f76d1d6378560fedba468d4693e859bd4,7eafde68c7767c607b2c67e61e8fb5037bd19608230ae804ae58bc89e28aab12,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/old/evaluations/attempts/20260925T180638-4f8478afea1e4c0f8fdb7b416fac8325/record.json,10.704397951994906,False
transfer_old,case_085,3,selective_phase_band_critical_path_x2_a2_eft,partition,success,3191834,809326,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,77bd098756f139500e0640ac6dcd0ac7b1dc6f2c13b2599304d35b114fd3cd9d,e47f417bf78ac079369fd664d753fbac80d6aed3143aba1b8bb403d5ad273c4d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/old/evaluations/attempts/20260925T180648-7a4424c6d2aa48d89bdfbe92f04af15a/record.json,11.820676534000086,False
